IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,12.65,,,12.2,,13.18,12.65 [12.20-13.18],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.7,,,12.42,,13,12.70 [12.42-13.00],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,12.93,,,12.58,,13.33,12.93 [12.58-13.33],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,12.95,,,12.33,,13.53,12.95 [12.33-13.53],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FRA,France,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,12.98,,,12.72,,13.31,12.98 [12.72-13.31],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DEU,Germany,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,13.01,,,12.79,,13.23,13.01 [12.79-13.23],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,13.11,,,11.28,,15.49,13.11 [11.28-15.49],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.35,,,11.17,,15.65,13.35 [11.17-15.65],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,13.5,,,13.07,,13.95,13.50 [13.07-13.95],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,13.58,,,11.98,,15.34,13.58 [11.98-15.34],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FRA,France,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.9,,,13.53,,14.36,13.90 [13.53-14.36],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,13.91,,,12.79,,15.44,13.91 [12.79-15.44],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,DEU,Germany,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,13.94,,,13.71,,14.23,13.94 [13.71-14.23],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,MLT,Malta,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,14.06,,,13.06,,15.54,14.06 [13.06-15.54],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.06,,,13.71,,14.58,14.06 [13.71-14.58],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.26,,,12.8,,16.63,14.26 [12.80-16.63],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.31,,,14,,14.6,14.31 [14.00-14.60],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BEL,Belgium,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,14.35,,,13.88,,14.77,14.35 [13.88-14.77],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,14.53,,,13.44,,16.14,14.53 [13.44-16.14],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.71,,,12.76,,16.8,14.71 [12.76-16.80],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LTU,Lithuania,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,14.8,,,13.73,,15.8,14.80 [13.73-15.80],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,14.88,,,13.1,,17.18,14.88 [13.10-17.18],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,14.88,,,14.14,,15.63,14.88 [14.14-15.63],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,AUT,Austria,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,15.13,,,14.51,,16.04,15.13 [14.51-16.04],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,15.44,,,13.53,,17.34,15.44 [13.53-17.34],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,15.52,,,14.81,,16.25,15.52 [14.81-16.25],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,15.87,,,14.52,,17.26,15.87 [14.52-17.26],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,16.36,,,16.03,,16.65,16.36 [16.03-16.65],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,16.62,,,15.67,,17.59,16.62 [15.67-17.59],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,16.68,,,15.74,,17.88,16.68 [15.74-17.88],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CYP,Cyprus,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,16.73,,,15.67,,17.91,16.73 [15.67-17.91],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,17.09,,,15.89,,18.41,17.09 [15.89-18.41],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,17.1,,,16.59,,17.65,17.10 [16.59-17.65],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,GRC,Greece,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,17.19,,,16.32,,18.13,17.19 [16.32-18.13],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,17.23,,,16.69,,17.96,17.23 [16.69-17.96],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,17.3,,,17.02,,17.55,17.30 [17.02-17.55],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,17.46,,,16.54,,18.73,17.46 [16.54-18.73],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,17.9,,,16.97,,18.85,17.90 [16.97-18.85],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,18.27,,,16.54,,20.57,18.27 [16.54-20.57],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ROU,Romania,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,18.34,,,17.66,,18.87,18.34 [17.66-18.87],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ITA,Italy,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,18.35,,,18.03,,18.62,18.35 [18.03-18.62],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,18.43,,,17.47,,19.39,18.43 [17.47-19.39],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,18.6,,,17.78,,19.53,18.60 [17.78-19.53],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HRV,Croatia,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,18.87,,,17.26,,20.66,18.87 [17.26-20.66],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,18.91,,,18.45,,19.49,18.91 [18.45-19.49],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HRV,Croatia,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,19.01,,,17.53,,20.61,19.01 [17.53-20.61],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVK,Slovakia,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,19.01,,,17.97,,20.2,19.01 [17.97-20.20],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,19.03,,,18.44,,19.55,19.03 [18.44-19.55],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,CZE,Czechia,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,19.23,,,18.49,,20.03,19.23 [18.49-20.03],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HRV,Croatia,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,19.34,,,17.99,,20.77,19.34 [17.99-20.77],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HRV,Croatia,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,19.72,,,18.31,,21.17,19.72 [18.31-21.17],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVK,Slovakia,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,19.82,,,18.67,,20.92,19.82 [18.67-20.92],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVK,Slovakia,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,20.01,,,19.09,,20.96,20.01 [19.09-20.96],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,HUN,Hungary,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,20.06,,,18.86,,21.35,20.06 [18.86-21.35],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BGR,Bulgaria,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,20.22,,,19.11,,21.35,20.22 [19.11-21.35],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,LVA,Latvia,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,20.35,,,18.6,,22.82,20.35 [18.60-22.82],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVN,Slovenia,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,20.4,,,18.6,,22.31,20.40 [18.60-22.31],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SVK,Slovakia,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,20.51,,,19.17,,22.11,20.51 [19.17-22.11],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,POL,Poland,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,21.47,,,20.88,,22.11,21.47 [20.88-22.11],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TUR,Türkiye,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,22.56,,,20.93,,23.96,22.56 [20.93-23.96],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TUR,Türkiye,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,22.59,,,20.94,,23.91,22.59 [20.94-23.91],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BGR,Bulgaria,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,22.59,,,21.35,,24.05,22.59 [21.35-24.05],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BGR,Bulgaria,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,22.86,,,22.03,,23.76,22.86 [22.03-23.76],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,BGR,Bulgaria,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,23.15,,,22.08,,24.14,23.15 [22.08-24.14],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TUR,Türkiye,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,23.17,,,21.96,,24.44,23.17 [21.96-24.44],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,TUR,Türkiye,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,23.41,,,22.2,,24.81,23.41 [22.20-24.81],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,POL,Poland,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,24.35,,,23.83,,24.83,24.35 [23.83-24.83],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,POL,Poland,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,24.9,,,24.42,,25.42,24.90 [24.42-25.42],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SRB,Serbia,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,25.19,,,23.04,,27.11,25.19 [23.04-27.11],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,POL,Poland,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,25.56,,,24.91,,26.18,25.56 [24.91-26.18],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SRB,Serbia,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,26.43,,,24.65,,27.88,26.43 [24.65-27.88],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SRB,Serbia,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,27.03,,,25.08,,28.73,27.03 [25.08-28.73],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SRB,Serbia,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,27.5,,,25.14,,29.76,27.50 [25.14-29.76],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FIN,Finland,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,5.27,,,4.86,,5.65,5.27 [4.86-5.65],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SWE,Sweden,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,5.61,,,5.27,,5.95,5.61 [5.27-5.95],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISL,Iceland,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,5.8,,,5.03,,6.58,5.80 [5.03-6.58],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,6.09,,,5.68,,6.49,6.09 [5.68-6.49],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISL,Iceland,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,6.32,,,5.68,,6.93,6.32 [5.68-6.93],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SWE,Sweden,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,6.4,,,6.13,,6.73,6.40 [6.13-6.73],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FIN,Finland,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,6.41,,,6.06,,6.88,6.41 [6.06-6.88],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISL,Iceland,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,6.48,,,5.84,,7.04,6.48 [5.84-7.04],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FIN,Finland,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,6.73,,,6.37,,7.21,6.73 [6.37-7.21],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SWE,Sweden,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,6.81,,,6.55,,7.11,6.81 [6.55-7.11],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,ISL,Iceland,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,6.9,,,6.22,,7.66,6.90 [6.22-7.66],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,PRT,Portugal,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.05,,,6.62,,7.4,7.05 [6.62-7.40],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,FIN,Finland,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,7.09,,,6.6,,7.68,7.09 [6.60-7.68],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,EST,Estonia,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.18,,,6.28,,8.16,7.18 [6.28-8.16],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,SWE,Sweden,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,7.18,,,6.83,,7.5,7.18 [6.83-7.50],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.38,,,6.95,,7.73,7.38 [6.95-7.73],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2014,false,Residence Area Type,Urban,RESIDENCEAREATYPE_URB,,,,,,,,,,7.64,,,7.24,,7.93,7.64 [7.24-7.93],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,PRT,Portugal,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,7.82,,,7.48,,8.17,7.82 [7.48-8.17],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,IRL,Ireland,Year,2014,false,Residence Area Type,Rural,RESIDENCEAREATYPE_RUR,,,,,,,,,,7.95,,,7.29,,8.65,7.95 [7.29-8.65],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,NOR,Norway,Year,2014,false,Residence Area Type,Cities,RESIDENCEAREATYPE_CITY,,,,,,,,,,7.96,,,7.61,,8.34,7.96 [7.61-8.34],,,EN,2022-08-11T22:00:00.000Z
SDGPM25,Concentrations of fine particulate matter (PM2.5),text,EUR,Europe,Country,EST,Estonia,Year,2014,false,Residence Area Type,Towns,RESIDENCEAREATYPE_TOWN,,,,,,,,,,8.11,,,7.36,,9.08,8.11 [7.36-9.08],,,EN,2022-08-11T22:00:00.000Z
